[01:30:50] [User Authenticator #19/INFO]: UUID of player BeastyFTW is e01719f1-facb-437a-940e-308c05ec23a8
[01:30:50] [Server thread/INFO]: BeastyFTW[/192.168.2.248:51508] logged in with entity id 25696 at (171.41122758174888, 63.0, 285.1886822189893)
[01:30:50] [Server thread/INFO]: BeastyFTW joined the game
[01:32:06] [Server thread/INFO]: BeastyFTW lost connection: Disconnected
[01:32:06] [Server thread/INFO]: BeastyFTW left the game
[12:18:54] [User Authenticator #20/INFO]: UUID of player GhostRaider121 is f7a5ee69-7427-442d-92b5-35ee5c50ba41
[12:18:54] [Server thread/INFO]: GhostRaider121[/192.168.2.248:51698] logged in with entity id 25945 at (56.750228234123846, 80.0, 369.6619222859233)
[12:18:54] [Server thread/INFO]: GhostRaider121 joined the game
[12:22:15] [Server thread/INFO]: GhostRaider121 lost connection: Disconnected
[12:22:15] [Server thread/INFO]: GhostRaider121 left the game
[15:52:39] [User Authenticator #21/INFO]: UUID of player josephbres is e1198139-6399-4017-852e-10cba29893cf
[15:52:40] [Server thread/INFO]: josephbres[/192.168.2.248:51766] logged in with entity id 26399 at (70.3757509073472, 64.0, 336.5746934838433)
[15:52:40] [Server thread/INFO]: josephbres joined the game
[15:52:48] [User Authenticator #22/INFO]: UUID of player GhostRaider121 is f7a5ee69-7427-442d-92b5-35ee5c50ba41
[15:52:49] [Server thread/INFO]: GhostRaider121[/192.168.2.248:51768] logged in with entity id 26443 at (60.68609875472401, 68.0, 365.49493491404627)
[15:52:49] [Server thread/INFO]: GhostRaider121 joined the game
[16:14:57] [Server thread/INFO]: josephbres was slain by Wither Skeleton
[16:15:04] [Server thread/INFO]: [josephbres: Teleported josephbres to GhostRaider121]
[16:16:17] [Server thread/INFO]: josephbres was slain by Wither Skeleton
[16:16:22] [Server thread/INFO]: [josephbres: Teleported josephbres to GhostRaider121]
[16:16:36] [Server thread/INFO]: [josephbres: Set own game mode to Spectator Mode]
[16:16:49] [Server thread/INFO]: [josephbres: Set own game mode to Survival Mode]
[16:17:01] [Server thread/INFO]: josephbres lost connection: Disconnected
[16:17:01] [Server thread/INFO]: josephbres left the game
[16:17:03] [Server thread/INFO]: GhostRaider121 lost connection: Disconnected
[16:17:03] [Server thread/INFO]: GhostRaider121 left the game
[18:24:11] [User Authenticator #23/INFO]: UUID of player josephbres is e1198139-6399-4017-852e-10cba29893cf
[18:24:11] [Server thread/INFO]: josephbres[/192.168.2.248:51814] logged in with entity id 30459 at (-59.33738942491557, 63.59563273362986, 136.2135958462993)
[18:24:11] [Server thread/INFO]: josephbres joined the game
[18:25:28] [Server thread/INFO]: josephbres was slain by Wither Skeleton
[18:25:34] [Server thread/INFO]: [josephbres: Set own game mode to Creative Mode]
[18:25:52] [User Authenticator #24/INFO]: UUID of player GhostRaider121 is f7a5ee69-7427-442d-92b5-35ee5c50ba41
[18:25:52] [Server thread/INFO]: GhostRaider121[/192.168.2.248:51818] logged in with entity id 30856 at (55.86250001192093, 81.0, 366.5157042281255)
[18:25:53] [Server thread/INFO]: GhostRaider121 joined the game
[18:26:07] [Server thread/INFO]: [josephbres: Set own game mode to Survival Mode]
[18:26:54] [User Authenticator #25/INFO]: UUID of player TZAR_ELMO is 034fb705-35e0-494f-9743-782c3272671d
[18:26:55] [Server thread/INFO]: TZAR_ELMO[/192.168.2.248:51820] logged in with entity id 31177 at (53.699999988079064, 67.0, 357.4569487016671)
[18:26:55] [Server thread/INFO]: TZAR_ELMO joined the game
[18:28:12] [Server thread/INFO]: [josephbres: Teleported josephbres to TZAR_ELMO]
[18:29:58] [Server thread/INFO]: [josephbres: Gave 64 [Steak] to josephbres]
[18:34:18] [Server thread/INFO]: [josephbres: Set 20 experience levels on josephbres]
[18:38:26] [Server thread/INFO]: [josephbres: Gave 1 [Glowstone] to josephbres]
[18:40:10] [Server thread/INFO]: [josephbres: Teleported josephbres to TZAR_ELMO]
[18:41:02] [Server thread/INFO]: [josephbres: Teleported josephbres to TZAR_ELMO]
[18:42:03] [Server thread/INFO]: [josephbres: Teleported josephbres to TZAR_ELMO]
[18:42:20] [Server thread/INFO]: TZAR_ELMO blew up
[18:42:21] [Server thread/WARN]: Fetching packet for removed entity class_1542['Iron Sword'/36488, l='ServerLevel[world]', x=1291.73, y=50.97, z=875.96]
[22:32:43] [Server thread/INFO]: Stopping the server
[22:32:43] [Server thread/INFO]: Stopping server
[22:32:43] [Server thread/INFO]: Saving players
[22:32:43] [Server thread/INFO]: Saving worlds
[22:32:43] [Server thread/INFO]: Saving chunks for level 'ServerLevel[world]'/minecraft:overworld
[22:32:45] [Server thread/INFO]: ThreadedAnvilChunkStorage (world): All chunks are saved
[22:32:45] [Server thread/INFO]: Saving chunks for level 'ServerLevel[world]'/minecraft:the_nether
[22:32:45] [Server thread/INFO]: ThreadedAnvilChunkStorage (DIM-1): All chunks are saved
[22:32:45] [Server thread/INFO]: Saving chunks for level 'ServerLevel[world]'/minecraft:the_end
[22:32:45] [Server thread/INFO]: ThreadedAnvilChunkStorage (DIM1): All chunks are saved
[22:32:45] [Server thread/INFO]: ThreadedAnvilChunkStorage (world): All chunks are saved
[22:32:47] [Server thread/INFO]: ThreadedAnvilChunkStorage (DIM-1): All chunks are saved
[22:32:47] [Server thread/INFO]: ThreadedAnvilChunkStorage (DIM1): All chunks are saved
